attrition,gender,birthday,age,staff_category,stock_options,job_title,hire_date,performance_rating,employee_satisfaction,last_promotion_date,recent_salary,prior_salary,last_raise,commute_distance,percent_travel,marital_status,education,employee_id
No,male,1966-12-01,52,Salaried,Not Eligible,Work Study Coordinator,2011-06-08,D,42,2016-08-15,113046,109753,3293,31,91,Married,Graduate Degree,2001472703
No,male,1983-10-18,35,Salaried,Eligible,Manager Manufacturing Engineering,2005-01-05,C,80,2014-08-15,147902,147902,0,29,47,Married,Some College,2001472704
No,female,1975-09-12,43,Hourly,Eligible,Public Relations Supervisor,2009-10-16,A,68,2014-08-06,98505,97529,976,42,75,Married,Bachelors Degree,2001472705
No,female,1959-01-23,60,Salaried,Not Eligible,Operations Research Manager,2008-11-29,D,87,2013-07-12,190845,173495,17350,40,41,Married,PhD,2001472706
Yes,male,1967-04-25,52,Salaried,Not Eligible,Druggist,2007-11-02,B,91,2016-04-10,163696,154430,9266,25,19,Married,Bachelors Degree,2001472707
No,female,1961-09-06,57,Salaried,Eligible,Engineer Electrical Test,2006-10-11,D,71,2016-07-08,87600,80366,7234,8,48,Married,Some College,2001472708
No,female,1981-07-09,37,Salaried,Not Eligible,Industrial Engineer,2013-04-17,D,61,2018-02-07,102718,102718,0,8,45,Single,Some College,2001472709
No,female,1982-08-23,36,Salaried,Eligible,Manager Plant Personnel,2011-09-29,A,59,2014-10-22,121523,116849,4674,8,40,Married,Graduate Degree,2001472710
No,female,1970-10-09,48,Salaried,Eligible,Underwriter Life,2013-12-14,C,89,2017-12-26,166958,159007,7951,22,98,Married,Graduate Degree,2001472711
No,male,1980-03-30,39,Salaried,Not Eligible,Superintendent Construction Assistant,2009-01-06,D,45,2016-09-04,99767,89077,10690,31,15,Married,Graduate Degree,2001472712
No,female,1975-01-01,44,Salaried,Not Eligible,Layout Editor,2010-07-20,D,89,2017-02-08,95990,94107,1883,39,85,Single,Bachelors Degree,2001472713
No,female,1984-01-06,35,Hourly,Not Eligible,Coordinator Help Desk,2013-05-14,C,62,2015-08-02,64985,58022,6963,29,43,Married,PhD,2001472714
No,female,1982-09-30,36,Salaried,Eligible,Urban Renewal Manager,2007-02-03,A,84,2018-05-31,133745,128600,5145,28,94,Single,PhD,2001472715
No,male,1958-10-31,60,Salaried,Eligible,Safety Inspector,2007-05-28,A,36,2015-03-27,78190,68587,9603,19,83,Married,Bachelors Degree,2001472716
Yes,female,1964-02-24,55,Salaried,Not Eligible,Echocardiograph Technician,2009-11-21,C,89,2017-06-25,82191,72097,10094,19,55,Married,PhD,2001472717
No,female,1960-10-17,58,Hourly,Not Eligible,Shipping & Receiving Lead,2017-08-10,D,41,2015-01-25,117465,117465,0,31,15,Single,Bachelors Degree,2001472718
Yes,female,1974-10-24,44,Hourly,Not Eligible,Public Relations Supervisor,2013-05-05,A,58,2015-10-25,118734,118734,0,7,23,Single,PhD,2001472719
No,female,1958-09-03,60,Salaried,Eligible,Foreman Assistant,2016-12-11,A,96,2013-06-11,151347,135131,16216,24,21,Single,Graduate Degree,2001472720
No,male,1978-12-23,40,Salaried,Not Eligible,Representative Sales 3,2006-12-12,D,66,2017-01-10,139137,120988,18149,1,34,Married,Some College,2001472721
No,female,1973-06-04,46,Hourly,Eligible,Facilities Planner,2005-09-24,B,45,2014-04-26,180053,168273,11780,34,45,Married,PhD,2001472722
No,male,1981-11-15,37,Salaried,Eligible,Farm Worker Supervisor,2018-04-03,A,84,2017-09-30,53740,50698,3042,26,33,Single,Bachelors Degree,2001472723
Yes,male,1969-11-09,49,Hourly,Not Eligible,Physical Therapist,2015-05-09,C,98,2013-09-09,85464,75631,9833,42,47,Single,PhD,2001472724
Yes,female,1982-01-28,37,Hourly,Not Eligible,IT Audit Supervisor,2006-10-31,C,45,2015-06-29,135287,124116,11171,30,75,Single,Some College,2001472725
No,female,1975-04-17,44,Salaried,Eligible,Order Processing Supervisor,2008-04-19,A,65,2016-12-02,125862,125862,0,4,71,Single,Bachelors Degree,2001472726
No,female,1964-11-23,54,Salaried,Not Eligible,Analyst Stress,2005-04-08,B,61,2014-11-10,103162,91293,11869,6,35,Married,Bachelors Degree,2001472727
Yes,male,1963-08-16,55,Salaried,Not Eligible,Clerk Reinsurance,2011-01-30,B,97,2016-05-29,135177,132526,2651,28,63,Single,PhD,2001472728
No,male,1981-08-14,37,Salaried,Not Eligible,Data Processing Auditor,2009-03-02,A,47,2017-07-20,80121,77787,2334,18,36,Married,Some College,2001472729
No,female,1963-05-17,56,Hourly,Eligible,Scientist Environmental,2007-05-05,D,63,2017-06-28,181923,159581,22342,6,16,Married,Graduate Degree,2001472730
No,male,1960-08-16,58,Hourly,Not Eligible,Aide Laboratory,2016-07-17,A,53,2016-08-05,169791,154355,15436,18,21,Single,Some College,2001472731
No,male,1975-12-02,43,Salaried,Not Eligible,Marketing Manager,2006-04-29,A,38,2015-10-09,139117,126469,12648,24,42,Married,Bachelors Degree,2001472732
No,female,1963-02-01,56,Salaried,Not Eligible,Order Processing Clerk,2007-04-28,C,43,2018-05-28,145879,137621,8258,12,18,Single,Graduate Degree,2001472733
No,female,1963-07-29,55,Salaried,Not Eligible,Clerk Real Estate,2010-03-18,A,91,2014-11-24,151830,133184,18646,44,24,Married,PhD,2001472734
No,female,1978-09-07,40,Salaried,Not Eligible,Manager Manufacturing Engineering,2015-03-12,A,48,2016-08-07,71871,64170,7701,12,83,Married,Graduate Degree,2001472735
Yes,female,1982-08-09,36,Salaried,Not Eligible,Dormitory Supervisor,2017-10-13,D,60,2014-08-05,117640,105035,12605,25,33,Married,Graduate Degree,2001472736
No,male,1958-11-13,60,Salaried,Not Eligible,Supervisor Computer Applications & Programming,2015-11-03,A,48,2014-02-21,187731,163244,24487,28,50,Married,Graduate Degree,2001472737
No,female,1959-12-22,59,Salaried,Not Eligible,Filling Station Attendant,2012-08-23,B,43,2013-09-01,74742,67335,7407,7,11,Single,PhD,2001472738
No,female,1959-03-19,60,Hourly,Not Eligible,Analyst Personnel,2014-06-04,A,37,2015-12-26,132251,125953,6298,15,14,Married,Some College,2001472739
Yes,female,1981-05-23,38,Hourly,Eligible,Credit Representative,2014-04-29,B,31,2014-03-28,72410,71693,717,15,74,Single,Bachelors Degree,2001472740
Yes,female,1979-03-13,40,Hourly,Not Eligible,Database Architect,2012-01-31,D,81,2013-08-11,166728,158788,7940,29,50,Married,Bachelors Degree,2001472741
No,female,1982-01-11,37,Hourly,Not Eligible,Consultant 2,2017-09-20,B,63,2016-05-17,127417,114790,12627,26,87,Married,Some College,2001472742
No,female,1965-04-10,54,Salaried,Eligible,Clerk Insurance Premiums,2015-02-25,D,78,2017-09-28,170510,153612,16898,10,10,Single,PhD,2001472743
No,male,1964-10-14,54,Salaried,Not Eligible,Human Resources Technician,2018-02-24,A,72,2013-09-12,75836,67111,8725,18,51,Married,PhD,2001472744
Yes,male,1983-08-27,35,Salaried,Eligible,Supervisor Market Research,2007-09-06,D,52,2015-12-22,188577,188577,0,16,43,Married,Some College,2001472745
No,female,1965-05-10,54,Hourly,Not Eligible,Website Developer,2005-09-04,D,88,2015-11-24,147051,147051,0,28,13,Married,PhD,2001472746
No,male,1964-05-05,55,Salaried,Not Eligible,Buyer Junior,2015-07-16,D,48,2013-06-16,59618,59618,0,8,58,Single,Bachelors Degree,2001472747
Yes,male,1983-12-25,35,Salaried,Not Eligible,Oil Laboratory Tester,2015-10-07,C,51,2016-09-29,93154,83922,9232,7,90,Single,Graduate Degree,2001472748
No,female,1978-08-12,40,Salaried,Not Eligible,Head of Volunteers,2010-09-10,C,34,2018-04-06,71606,66301,5305,14,93,Married,Some College,2001472749
Yes,male,1970-01-06,49,Salaried,Not Eligible,Benefits Clerk,2006-02-12,C,73,2015-05-18,52043,50041,2002,6,41,Married,Bachelors Degree,2001472750
Yes,female,1975-09-10,43,Hourly,Not Eligible,Computer Network Analyst,2013-05-15,C,94,2015-09-19,100850,94252,6598,34,100,Married,PhD,2001472751
No,female,1966-08-05,52,Salaried,Not Eligible,Tool Design Checker,2004-07-20,C,52,2017-12-12,100170,91063,9107,36,19,Single,Bachelors Degree,2001472752
No,female,1973-03-25,46,Hourly,Not Eligible,Data Processing Auditor,2005-08-15,B,30,2017-07-05,185808,170466,15342,34,31,Married,Graduate Degree,2001472753
No,female,1984-06-09,35,Salaried,Not Eligible,Utilities Electric Drafter,2017-10-29,C,93,2013-11-19,99852,87589,12263,31,46,Married,Some College,2001472754
No,female,1967-10-27,51,Hourly,Not Eligible,Agent Real Estate Supervisor,2012-01-11,B,63,2016-11-27,176843,166833,10010,9,82,Single,Bachelors Degree,2001472755
No,female,1982-09-15,36,Hourly,Not Eligible,Credit & Collection Manager,2006-07-11,C,52,2014-09-27,124971,120164,4807,9,42,Married,Some College,2001472756
Yes,male,1976-04-14,43,Hourly,Not Eligible,Parking Attendant,2015-01-15,D,35,2013-09-08,194469,173633,20836,44,27,Single,Bachelors Degree,2001472757
Yes,male,1976-07-31,42,Hourly,Not Eligible,Maintenance Worker General,2008-07-27,B,70,2018-01-15,145634,134846,10788,10,71,Married,PhD,2001472758
No,female,1966-07-03,52,Salaried,Not Eligible,Valuer,2005-04-04,A,84,2017-11-25,106837,105779,1058,12,55,Married,Graduate Degree,2001472759
No,female,1975-07-29,43,Salaried,Not Eligible,Pharmacy Assistant,2014-09-24,C,40,2014-03-22,128896,113066,15830,8,19,Single,Graduate Degree,2001472760
Yes,male,1982-06-21,36,Salaried,Not Eligible,Housekeeping Head,2017-08-25,A,79,2016-09-23,134073,125301,8772,38,21,Married,PhD,2001472761
Yes,female,1962-11-03,56,Salaried,Not Eligible,Servicer Swimming Pool,2014-03-07,A,44,2018-03-25,55664,55112,552,23,72,Single,PhD,2001472762
Yes,male,1973-09-21,45,Salaried,Not Eligible,Surveillance System Monitor,2006-11-25,A,83,2013-11-29,102399,89042,13357,26,33,Married,Bachelors Degree,2001472763
No,male,1977-04-13,42,Salaried,Not Eligible,Teller Supervisor,2012-01-11,A,34,2015-11-13,84631,76937,7694,1,23,Single,Bachelors Degree,2001472764
Yes,male,1974-08-14,44,Salaried,Not Eligible,Carpenter Rough,2006-07-24,A,93,2016-03-28,153999,141283,12716,36,46,Married,PhD,2001472765
No,female,1963-01-12,56,Salaried,Not Eligible,Operator Loom,2015-02-22,A,57,2016-02-10,110491,108324,2167,40,97,Single,Graduate Degree,2001472766
No,male,1979-01-22,40,Salaried,Not Eligible,Fast Food Cook,2010-11-27,A,98,2016-04-28,156810,156810,0,2,46,Married,Some College,2001472767
No,female,1965-10-25,53,Salaried,Not Eligible,Chemical Plant Operator,2010-10-03,D,40,2016-01-07,100921,97981,2940,36,23,Married,Some College,2001472768
Yes,female,1982-04-18,37,Hourly,Not Eligible,Prose Writer,2014-10-01,A,74,2017-03-26,148791,145873,2918,34,83,Single,PhD,2001472769
No,female,1981-11-01,37,Salaried,Not Eligible,Operator Folding Machine,2008-05-29,B,64,2014-05-29,142934,138770,4164,9,15,Single,Bachelors Degree,2001472770
No,male,1977-09-01,41,Salaried,Eligible,Food Sales Clerk,2018-03-30,C,71,2013-12-15,169795,169795,0,42,71,Married,Graduate Degree,2001472771
No,male,1976-07-20,42,Salaried,Not Eligible,Priest,2016-07-04,B,54,2013-06-12,150183,135300,14883,23,61,Married,Some College,2001472772
Yes,male,1974-11-05,44,Hourly,Not Eligible,Research & Development Manager 1,2006-11-26,A,74,2014-09-16,161511,155299,6212,1,43,Married,Some College,2001472773
No,male,1964-02-29,55,Hourly,Eligible,Supervisor Quality Control,2013-08-06,A,40,2017-02-17,191866,174423,17443,29,36,Single,PhD,2001472774
No,male,1966-06-14,53,Salaried,Not Eligible,Bilingual Secretary,2006-06-07,C,62,2016-08-16,75090,75090,0,32,94,Married,Graduate Degree,2001472775
No,female,1970-12-24,48,Hourly,Eligible,Melter,2016-05-22,D,82,2014-04-01,80580,71946,8634,38,82,Married,Some College,2001472776
No,female,1983-03-01,36,Salaried,Not Eligible,Engineer Transportation,2007-01-10,B,50,2016-12-07,72412,72412,0,31,30,Married,Graduate Degree,2001472777
No,female,1960-01-05,59,Salaried,Not Eligible,Fast Food Manager 1,2006-12-10,A,100,2015-06-17,183561,165370,18191,28,52,Single,Graduate Degree,2001472778
No,male,1971-03-25,48,Salaried,Eligible,Sales Stereo Equipment,2006-03-03,B,69,2014-11-15,132510,132510,0,24,23,Married,PhD,2001472779
No,male,1980-11-14,38,Salaried,Not Eligible,Engineer Telephone Equipment,2007-12-12,B,88,2017-02-20,59200,51929,7271,1,62,Married,PhD,2001472780
No,female,1972-01-24,47,Hourly,Not Eligible,Repairer Window,2017-08-26,A,85,2017-08-23,67756,65150,2606,45,63,Married,PhD,2001472781
No,male,1959-05-06,60,Salaried,Not Eligible,Supervisor Packaging,2012-02-18,B,45,2014-08-16,76994,68136,8858,40,59,Married,Graduate Degree,2001472782
No,male,1971-11-18,47,Hourly,Not Eligible,Clerk Job Order,2015-01-05,A,50,2015-12-30,136117,118362,17755,22,62,Married,Some College,2001472783
Yes,male,1984-03-24,35,Salaried,Not Eligible,Hydraulic Engineer,2014-09-04,B,87,2017-06-06,50099,50099,0,21,41,Single,Bachelors Degree,2001472784
Yes,female,1975-10-23,43,Salaried,Not Eligible,Medical Unit Clerk,2007-06-30,C,58,2016-11-12,184165,182341,1824,2,74,Married,PhD,2001472785
No,female,1969-08-17,49,Hourly,Not Eligible,Clinical Psychologist,2017-11-21,D,55,2013-08-30,156817,147940,8877,15,42,Married,Graduate Degree,2001472786
Yes,female,1965-07-28,53,Hourly,Eligible,Resource Teacher,2012-02-23,B,35,2015-10-08,147035,140033,7002,35,57,Married,Graduate Degree,2001472787
No,female,1964-10-03,54,Salaried,Not Eligible,Brokerage Clerk,2015-07-20,D,57,2018-02-18,107087,101987,5100,40,87,Married,Some College,2001472788
No,female,1970-06-26,48,Salaried,Not Eligible,Ship Captain,2008-03-17,A,72,2015-10-21,100784,89985,10799,21,24,Single,Graduate Degree,2001472789
Yes,female,1975-05-23,44,Salaried,Not Eligible,Director of Biomedical Engineering,2009-06-12,A,83,2016-03-22,140377,123137,17240,27,79,Single,Bachelors Degree,2001472790
No,female,1970-10-14,48,Hourly,Not Eligible,Game Warden,2016-12-26,D,76,2015-12-07,61976,56858,5118,4,66,Married,Bachelors Degree,2001472791
Yes,male,1979-05-21,40,Salaried,Not Eligible,Mathematical Technician,2009-10-09,C,64,2016-05-21,54653,49236,5417,15,67,Married,Some College,2001472792
No,male,1977-09-01,41,Hourly,Not Eligible,Financial Analysis Manager,2006-04-25,B,82,2017-05-23,174236,152838,21398,0,98,Married,Some College,2001472793
No,male,1979-12-29,39,Salaried,Eligible,Travel Agent,2007-01-11,C,45,2017-11-21,197157,176033,21124,40,99,Married,PhD,2001472794
Yes,male,1975-08-27,43,Hourly,Not Eligible,Graphic Designer,2013-03-04,A,43,2013-08-05,53115,50585,2530,26,26,Single,Bachelors Degree,2001472795
No,male,1965-02-06,54,Salaried,Not Eligible,Numerical Control Machine Operator,2017-05-26,A,38,2015-09-27,143757,140938,2819,1,46,Married,Some College,2001472796
No,female,1983-03-05,36,Hourly,Eligible,Shoe Repairer,2010-03-17,A,63,2014-05-22,181521,181521,0,14,57,Married,Some College,2001472797
Yes,male,1966-05-25,53,Salaried,Not Eligible,Planning Long-Range Supervisor,2012-05-29,D,59,2014-02-20,179374,160155,19219,26,59,Married,PhD,2001472798
Yes,male,1964-09-20,54,Salaried,Not Eligible,Marketing Administration Supervisor,2007-02-15,B,31,2014-10-10,169526,163005,6521,40,97,Married,Bachelors Degree,2001472799
No,female,1967-05-07,52,Salaried,Not Eligible,Warehouse Laborer,2011-06-28,D,35,2015-06-01,132306,117084,15222,29,28,Single,Bachelors Degree,2001472800
No,male,1973-12-18,45,Salaried,Not Eligible,Design Drafter,2010-09-28,D,30,2014-02-17,74045,69200,4845,17,62,Married,Bachelors Degree,2001472801
Yes,male,1974-05-13,45,Hourly,Eligible,Supervisor Production,2018-01-19,D,70,2016-06-08,134269,125485,8784,39,41,Single,Graduate Degree,2001472802
No,female,1978-07-01,40,Salaried,Not Eligible,Engineer Aeronautical,2011-10-10,D,62,2016-05-14,105537,105537,0,42,44,Single,Graduate Degree,2001472803
Yes,female,1977-10-01,41,Salaried,Eligible,Mechanic Maintenance,2010-10-10,D,80,2015-02-09,70726,70726,0,12,26,Married,Bachelors Degree,2001472804
No,female,1962-02-14,57,Salaried,Not Eligible,Manager Fast Food 1,2017-03-24,B,68,2017-08-21,132241,125943,6298,16,49,Married,Graduate Degree,2001472805
No,male,1973-06-01,46,Salaried,Not Eligible,Security Services Security Guard,2014-10-13,B,66,2015-11-26,197793,188374,9419,26,21,Married,Bachelors Degree,2001472806
No,male,1968-11-08,50,Salaried,Not Eligible,General/Institution Cook,2012-08-13,D,47,2013-06-14,113665,111436,2229,10,36,Single,Graduate Degree,2001472807
No,female,1970-02-23,49,Hourly,Not Eligible,Agent Real Estate Supervisor,2010-09-19,C,33,2016-11-07,66130,60669,5461,31,39,Married,Some College,2001472808
No,female,1962-06-20,57,Salaried,Not Eligible,Flight Security Specialist,2007-06-03,D,56,2017-03-16,99739,99739,0,27,53,Married,Bachelors Degree,2001472809
Yes,male,1975-07-29,43,Salaried,Not Eligible,Service Station Attendant,2011-08-12,A,64,2015-11-18,51038,48149,2889,40,87,Married,PhD,2001472810
No,female,1983-08-23,35,Salaried,Not Eligible,Security Guard Gate,2011-06-05,A,74,2016-03-21,142709,141296,1413,45,19,Single,Graduate Degree,2001472811
No,female,1981-08-05,37,Hourly,Not Eligible,Circulation Supervisor,2003-11-12,C,43,2015-11-13,173569,154972,18597,39,70,Married,Bachelors Degree,2001472812
Yes,male,1982-08-01,36,Salaried,Not Eligible,Medical Exercise Physiologist,2015-02-12,B,91,2017-06-10,106408,101340,5068,30,63,Married,Some College,2001472813
Yes,male,1960-04-19,59,Salaried,Not Eligible,Microbiologist,2018-04-06,D,41,2014-03-29,165598,156224,9374,0,74,Married,Bachelors Degree,2001472814
No,male,1979-05-27,40,Hourly,Not Eligible,Pharmacy Director,2013-07-14,B,59,2016-02-12,63177,55908,7269,28,74,Married,Bachelors Degree,2001472815
Yes,male,1981-03-24,38,Salaried,Not Eligible,Personnel Plant Supervisor,2008-11-25,C,55,2017-11-30,58572,53247,5325,10,37,Married,Bachelors Degree,2001472816
Yes,male,1962-10-27,56,Salaried,Not Eligible,Mine Superintendent,2013-01-21,D,53,2014-02-11,149809,136190,13619,42,29,Single,Some College,2001472817
No,female,1982-10-12,36,Hourly,Not Eligible,Registered Nurse,2006-04-07,D,84,2018-02-05,100443,94757,5686,12,73,Married,Some College,2001472818
No,male,1959-08-24,59,Salaried,Not Eligible,Manager Environmental Research,2003-07-11,C,92,2014-02-17,190563,168639,21924,44,50,Married,Graduate Degree,2001472819
No,female,1963-04-22,56,Salaried,Not Eligible,Manager Employment,2015-08-06,A,36,2014-02-26,71347,66679,4668,17,55,Married,Some College,2001472820
Yes,male,1978-07-24,40,Salaried,Eligible,Computer Operator Senior,2012-07-03,D,71,2014-05-02,160255,152623,7632,3,23,Single,Graduate Degree,2001472821
No,female,1979-11-12,39,Salaried,Not Eligible,Estimator Sales,2007-01-29,A,61,2016-04-23,173248,168201,5047,4,23,Married,Some College,2001472822
Yes,male,1968-12-26,50,Salaried,Not Eligible,Analyst Cephalometric,2010-07-01,D,74,2017-06-26,87158,80701,6457,12,75,Married,Some College,2001472823
No,female,1959-04-30,60,Hourly,Not Eligible,Self Service Laundry Operator,2011-09-23,D,41,2013-12-01,80143,76326,3817,42,62,Married,Bachelors Degree,2001472824
No,female,1970-07-02,48,Salaried,Eligible,Account Supervisor,2016-04-12,D,30,2018-02-27,92472,87237,5235,41,87,Married,PhD,2001472825
No,male,1980-02-10,39,Salaried,Eligible,Rough Grinder,2007-01-28,B,48,2014-05-09,63377,61531,1846,43,16,Married,PhD,2001472826
No,female,1969-07-13,49,Salaried,Not Eligible,Operations Supervisor Generic,2008-11-29,B,91,2015-03-06,159529,154882,4647,24,68,Single,Some College,2001472827
No,female,1970-09-29,48,Salaried,Not Eligible,Plant Manager (Experience),2012-04-09,C,80,2017-05-29,93205,81758,11447,18,73,Single,Bachelors Degree,2001472828
No,male,1979-07-14,39,Salaried,Not Eligible,Manager Investor Relations,2014-09-25,C,68,2016-10-12,196081,194139,1942,34,78,Married,Bachelors Degree,2001472829
Yes,female,1966-01-24,53,Salaried,Not Eligible,Estimating Engineer,2011-08-31,B,41,2016-01-27,130407,130407,0,30,65,Married,Graduate Degree,2001472830
No,female,1971-04-25,48,Salaried,Not Eligible,Manager Production,2011-01-18,D,33,2013-12-31,193359,193359,0,18,75,Married,PhD,2001472831
Yes,male,1976-03-20,43,Hourly,Not Eligible,Machine Heavy Press Operator,2009-07-26,D,87,2015-03-14,176419,166433,9986,20,55,Married,Graduate Degree,2001472832
