attrition,gender,birthday,age,staff_category,stock_options,job_title,hire_date,performance_rating,employee_satisfaction,last_promotion_date,recent_salary,prior_salary,last_raise,commute_distance,percent_travel,marital_status,education,employee_id
Yes,female,24-10-1974,44,Hourly,Not Eligible,Public Relations Supervisor,05-05-2013,A,58,25-10-2015,118734,118734,0,7,23,Single,PhD,2001472719
No,female,03-09-1958,60,Salaried,Eligible,Foreman Assistant,11-12-2016,A,96,11-06-2013,151347,135131,16216,24,21,Single,Graduate Degree,2001472720
No,male,23-12-1978,40,Salaried,Not Eligible,Representative Sales 3,12-12-2006,D,66,10-01-2017,139137,120988,18149,1,34,Married,Some College,2001472721
No,female,04-06-1973,46,Hourly,Eligible,Facilities Planner,24-09-2005,B,45,26-04-2014,180053,168273,11780,34,45,Married,PhD,2001472722
No,male,15-11-1981,37,Salaried,Eligible,Farm Worker Supervisor,03-04-2018,A,84,30-09-2017,53740,50698,3042,26,33,Single,Bachelors Degree,2001472723
Yes,male,09-11-1969,49,Hourly,Not Eligible,Physical Therapist,09-05-2015,C,98,09-09-2013,85464,75631,9833,42,47,Single,PhD,2001472724
Yes,female,28-01-1982,37,Hourly,Not Eligible,IT Audit Supervisor,31-10-2006,C,45,29-06-2015,135287,124116,11171,30,75,Single,Some College,2001472725
No,female,17-04-1975,44,Salaried,Eligible,Order Processing Supervisor,19-04-2008,A,65,02-12-2016,125862,125862,0,4,71,Single,Bachelors Degree,2001472726
No,female,23-11-1964,54,Salaried,Not Eligible,Analyst Stress,08-04-2005,B,61,10-11-2014,103162,91293,11869,6,35,Married,Bachelors Degree,2001472727
Yes,male,16-08-1963,55,Salaried,Not Eligible,Clerk Reinsurance,30-01-2011,B,97,29-05-2016,135177,132526,2651,28,63,Single,PhD,2001472728
No,male,14-08-1981,37,Salaried,Not Eligible,Data Processing Auditor,02-03-2009,A,47,20-07-2017,80121,77787,2334,18,36,Married,Some College,2001472729
No,female,17-05-1963,56,Hourly,Eligible,Scientist Environmental,05-05-2007,D,63,28-06-2017,181923,159581,22342,6,16,Married,Graduate Degree,2001472730
No,male,16-08-1960,58,Hourly,Not Eligible,Aide Laboratory,17-07-2016,A,53,05-08-2016,169791,154355,15436,18,21,Single,Some College,2001472731
No,male,02-12-1975,43,Salaried,Not Eligible,Marketing Manager,29-04-2006,A,38,09-10-2015,139117,126469,12648,24,42,Married,Bachelors Degree,2001472732
No,female,01-02-1963,56,Salaried,Not Eligible,Order Processing Clerk,28-04-2007,C,43,28-05-2018,145879,137621,8258,12,18,Single,Graduate Degree,2001472733
No,female,29-07-1963,55,Salaried,Not Eligible,Clerk Real Estate,18-03-2010,A,91,24-11-2014,151830,133184,18646,44,24,Married,PhD,2001472734
No,female,07-09-1978,40,Salaried,Not Eligible,Manager Manufacturing Engineering,12-03-2015,A,48,07-08-2016,71871,64170,7701,12,83,Married,Graduate Degree,2001472735
Yes,female,09-08-1982,36,Salaried,Not Eligible,Dormitory Supervisor,13-10-2017,D,60,05-08-2014,117640,105035,12605,25,33,Married,Graduate Degree,2001472736
No,male,13-11-1958,60,Salaried,Not Eligible,Supervisor Computer Applications & Programming,03-11-2015,A,48,21-02-2014,187731,163244,24487,28,50,Married,Graduate Degree,2001472737
No,female,22-12-1959,59,Salaried,Not Eligible,Filling Station Attendant,23-08-2012,B,43,01-09-2013,74742,67335,7407,7,11,Single,PhD,2001472738
No,female,19-03-1959,60,Hourly,Not Eligible,Analyst Personnel,04-06-2014,A,37,26-12-2015,132251,125953,6298,15,14,Married,Some College,2001472739
Yes,female,23-05-1981,38,Hourly,Eligible,Credit Representative,29-04-2014,B,31,28-03-2014,72410,71693,717,15,74,Single,Bachelors Degree,2001472740
Yes,female,13-03-1979,40,Hourly,Not Eligible,Database Architect,31-01-2012,D,81,11-08-2013,166728,158788,7940,29,50,Married,Bachelors Degree,2001472741
No,female,11-01-1982,37,Hourly,Not Eligible,Consultant 2,20-09-2017,B,63,17-05-2016,127417,114790,12627,26,87,Married,Some College,2001472742
No,female,10-04-1965,54,Salaried,Eligible,Clerk Insurance Premiums,25-02-2015,D,78,28-09-2017,170510,153612,16898,10,10,Single,PhD,2001472743
No,male,14-10-1964,54,Salaried,Not Eligible,Human Resources Technician,24-02-2018,A,72,12-09-2013,75836,67111,8725,18,51,Married,PhD,2001472744
Yes,male,27-08-1983,35,Salaried,Eligible,Supervisor Market Research,06-09-2007,D,52,22-12-2015,188577,188577,0,16,43,Married,Some College,2001472745
No,female,10-05-1965,54,Hourly,Not Eligible,Website Developer,04-09-2005,D,88,24-11-2015,147051,147051,0,28,13,Married,PhD,2001472746
No,male,05-05-1964,55,Salaried,Not Eligible,Buyer Junior,16-07-2015,D,48,16-06-2013,59618,59618,0,8,58,Single,Bachelors Degree,2001472747
Yes,male,25-12-1983,35,Salaried,Not Eligible,Oil Laboratory Tester,07-10-2015,C,51,29-09-2016,93154,83922,9232,7,90,Single,Graduate Degree,2001472748
No,female,12-08-1978,40,Salaried,Not Eligible,Head of Volunteers,10-09-2010,C,34,06-04-2018,71606,66301,5305,14,93,Married,Some College,2001472749
Yes,male,06-01-1970,49,Salaried,Not Eligible,Benefits Clerk,12-02-2006,C,73,18-05-2015,52043,50041,2002,6,41,Married,Bachelors Degree,2001472750
Yes,female,10-09-1975,43,Hourly,Not Eligible,Computer Network Analyst,15-05-2013,C,94,19-09-2015,100850,94252,6598,34,100,Married,PhD,2001472751
No,female,05-08-1966,52,Salaried,Not Eligible,Tool Design Checker,20-07-2004,C,52,12-12-2017,100170,91063,9107,36,19,Single,Bachelors Degree,2001472752
No,female,25-03-1973,46,Hourly,Not Eligible,Data Processing Auditor,15-08-2005,B,30,05-07-2017,185808,170466,15342,34,31,Married,Graduate Degree,2001472753
No,female,09-06-1984,35,Salaried,Not Eligible,Utilities Electric Drafter,29-10-2017,C,93,19-11-2013,99852,87589,12263,31,46,Married,Some College,2001472754
No,female,27-10-1967,51,Hourly,Not Eligible,Agent Real Estate Supervisor,11-01-2012,B,63,27-11-2016,176843,166833,10010,9,82,Single,Bachelors Degree,2001472755
No,female,15-09-1982,36,Hourly,Not Eligible,Credit & Collection Manager,11-07-2006,C,52,27-09-2014,124971,120164,4807,9,42,Married,Some College,2001472756
Yes,male,14-04-1976,43,Hourly,Not Eligible,Parking Attendant,15-01-2015,D,35,08-09-2013,194469,173633,20836,44,27,Single,Bachelors Degree,2001472757
Yes,male,31-07-1976,42,Hourly,Not Eligible,Maintenance Worker General,27-07-2008,B,70,15-01-2018,145634,134846,10788,10,71,Married,PhD,2001472758
No,female,03-07-1966,52,Salaried,Not Eligible,Valuer,04-04-2005,A,84,25-11-2017,106837,105779,1058,12,55,Married,Graduate Degree,2001472759
No,female,29-07-1975,43,Salaried,Not Eligible,Pharmacy Assistant,24-09-2014,C,40,22-03-2014,128896,113066,15830,8,19,Single,Graduate Degree,2001472760
Yes,male,21-06-1982,36,Salaried,Not Eligible,Housekeeping Head,25-08-2017,A,79,23-09-2016,134073,125301,8772,38,21,Married,PhD,2001472761
Yes,female,03-11-1962,56,Salaried,Not Eligible,Servicer Swimming Pool,07-03-2014,A,44,25-03-2018,55664,55112,552,23,72,Single,PhD,2001472762
Yes,male,21-09-1973,45,Salaried,Not Eligible,Surveillance System Monitor,25-11-2006,A,83,29-11-2013,102399,89042,13357,26,33,Married,Bachelors Degree,2001472763
No,male,13-04-1977,42,Salaried,Not Eligible,Teller Supervisor,11-01-2012,A,34,13-11-2015,84631,76937,7694,1,23,Single,Bachelors Degree,2001472764
Yes,male,14-08-1974,44,Salaried,Not Eligible,Carpenter Rough,24-07-2006,A,93,28-03-2016,153999,141283,12716,36,46,Married,PhD,2001472765
No,female,12-01-1963,56,Salaried,Not Eligible,Operator Loom,22-02-2015,A,57,10-02-2016,110491,108324,2167,40,97,Single,Graduate Degree,2001472766
No,male,22-01-1979,40,Salaried,Not Eligible,Fast Food Cook,27-11-2010,A,98,28-04-2016,156810,156810,0,2,46,Married,Some College,2001472767
No,female,25-10-1965,53,Salaried,Not Eligible,Chemical Plant Operator,03-10-2010,D,40,07-01-2016,100921,97981,2940,36,23,Married,Some College,2001472768
Yes,female,18-04-1982,37,Hourly,Not Eligible,Prose Writer,01-10-2014,A,74,26-03-2017,148791,145873,2918,34,83,Single,PhD,2001472769
No,female,01-11-1981,37,Salaried,Not Eligible,Operator Folding Machine,29-05-2008,B,64,29-05-2014,142934,138770,4164,9,15,Single,Bachelors Degree,2001472770
No,male,01-09-1977,41,Salaried,Eligible,Food Sales Clerk,30-03-2018,C,71,15-12-2013,169795,169795,0,42,71,Married,Graduate Degree,2001472771
No,male,20-07-1976,42,Salaried,Not Eligible,Priest,04-07-2016,B,54,12-06-2013,150183,135300,14883,23,61,Married,Some College,2001472772
Yes,male,05-11-1974,44,Hourly,Not Eligible,Research & Development Manager 1,26-11-2006,A,74,16-09-2014,161511,155299,6212,1,43,Married,Some College,2001472773
No,male,29-02-1964,55,Hourly,Eligible,Supervisor Quality Control,06-08-2013,A,40,17-02-2017,191866,174423,17443,29,36,Single,PhD,2001472774
No,male,14-06-1966,53,Salaried,Not Eligible,Bilingual Secretary,07-06-2006,C,62,16-08-2016,75090,75090,0,32,94,Married,Graduate Degree,2001472775
No,female,24-12-1970,48,Hourly,Eligible,Melter,22-05-2016,D,82,01-04-2014,80580,71946,8634,38,82,Married,Some College,2001472776
No,female,01-03-1983,36,Salaried,Not Eligible,Engineer Transportation,10-01-2007,B,50,07-12-2016,72412,72412,0,31,30,Married,Graduate Degree,2001472777
No,female,05-01-1960,59,Salaried,Not Eligible,Fast Food Manager 1,10-12-2006,A,100,17-06-2015,183561,165370,18191,28,52,Single,Graduate Degree,2001472778
No,male,25-03-1971,48,Salaried,Eligible,Sales Stereo Equipment,03-03-2006,B,69,15-11-2014,132510,132510,0,24,23,Married,PhD,2001472779
No,male,14-11-1980,38,Salaried,Not Eligible,Engineer Telephone Equipment,12-12-2007,B,88,20-02-2017,59200,51929,7271,1,62,Married,PhD,2001472780
No,female,24-01-1972,47,Hourly,Not Eligible,Repairer Window,26-08-2017,A,85,23-08-2017,67756,65150,2606,45,63,Married,PhD,2001472781
No,male,06-05-1959,60,Salaried,Not Eligible,Supervisor Packaging,18-02-2012,B,45,16-08-2014,76994,68136,8858,40,59,Married,Graduate Degree,2001472782
No,male,18-11-1971,47,Hourly,Not Eligible,Clerk Job Order,05-01-2015,A,50,30-12-2015,136117,118362,17755,22,62,Married,Some College,2001472783
Yes,male,24-03-1984,35,Salaried,Not Eligible,Hydraulic Engineer,04-09-2014,B,87,06-06-2017,50099,50099,0,21,41,Single,Bachelors Degree,2001472784
Yes,female,23-10-1975,43,Salaried,Not Eligible,Medical Unit Clerk,30-06-2007,C,58,12-11-2016,184165,182341,1824,2,74,Married,PhD,2001472785
No,female,17-08-1969,49,Hourly,Not Eligible,Clinical Psychologist,21-11-2017,D,55,30-08-2013,156817,147940,8877,15,42,Married,Graduate Degree,2001472786
Yes,female,28-07-1965,53,Hourly,Eligible,Resource Teacher,23-02-2012,B,35,08-10-2015,147035,140033,7002,35,57,Married,Graduate Degree,2001472787
No,female,03-10-1964,54,Salaried,Not Eligible,Brokerage Clerk,20-07-2015,D,57,18-02-2018,107087,101987,5100,40,87,Married,Some College,2001472788
No,female,26-06-1970,48,Salaried,Not Eligible,Ship Captain,17-03-2008,A,72,21-10-2015,100784,89985,10799,21,24,Single,Graduate Degree,2001472789
Yes,female,23-05-1975,44,Salaried,Not Eligible,Director of Biomedical Engineering,12-06-2009,A,83,22-03-2016,140377,123137,17240,27,79,Single,Bachelors Degree,2001472790
No,female,14-10-1970,48,Hourly,Not Eligible,Game Warden,26-12-2016,D,76,07-12-2015,61976,56858,5118,4,66,Married,Bachelors Degree,2001472791
Yes,male,21-05-1979,40,Salaried,Not Eligible,Mathematical Technician,09-10-2009,C,64,21-05-2016,54653,49236,5417,15,67,Married,Some College,2001472792
No,male,01-09-1977,41,Hourly,Not Eligible,Financial Analysis Manager,25-04-2006,B,82,23-05-2017,174236,152838,21398,0,98,Married,Some College,2001472793
No,male,29-12-1979,39,Salaried,Eligible,Travel Agent,11-01-2007,C,45,21-11-2017,197157,176033,21124,40,99,Married,PhD,2001472794
Yes,male,27-08-1975,43,Hourly,Not Eligible,Graphic Designer,04-03-2013,A,43,05-08-2013,53115,50585,2530,26,26,Single,Bachelors Degree,2001472795
No,male,06-02-1965,54,Salaried,Not Eligible,Numerical Control Machine Operator,26-05-2017,A,38,27-09-2015,143757,140938,2819,1,46,Married,Some College,2001472796
No,female,05-03-1983,36,Hourly,Eligible,Shoe Repairer,17-03-2010,A,63,22-05-2014,181521,181521,0,14,57,Married,Some College,2001472797
Yes,male,25-05-1966,53,Salaried,Not Eligible,Planning Long-Range Supervisor,29-05-2012,D,59,20-02-2014,179374,160155,19219,26,59,Married,PhD,2001472798
Yes,male,20-09-1964,54,Salaried,Not Eligible,Marketing Administration Supervisor,15-02-2007,B,31,10-10-2014,169526,163005,6521,40,97,Married,Bachelors Degree,2001472799
No,female,07-05-1967,52,Salaried,Not Eligible,Warehouse Laborer,28-06-2011,D,35,01-06-2015,132306,117084,15222,29,28,Single,Bachelors Degree,2001472800
No,male,18-12-1973,45,Salaried,Not Eligible,Design Drafter,28-09-2010,D,30,17-02-2014,74045,69200,4845,17,62,Married,Bachelors Degree,2001472801
Yes,male,13-05-1974,45,Hourly,Eligible,Supervisor Production,19-01-2018,D,70,08-06-2016,134269,125485,8784,39,41,Single,Graduate Degree,2001472802
No,female,01-07-1978,40,Salaried,Not Eligible,Engineer Aeronautical,10-10-2011,D,62,14-05-2016,105537,105537,0,42,44,Single,Graduate Degree,2001472803
Yes,female,01-10-1977,41,Salaried,Eligible,Mechanic Maintenance,10-10-2010,D,80,09-02-2015,70726,70726,0,12,26,Married,Bachelors Degree,2001472804
No,female,14-02-1962,57,Salaried,Not Eligible,Manager Fast Food 1,24-03-2017,B,68,21-08-2017,132241,125943,6298,16,49,Married,Graduate Degree,2001472805
No,male,01-06-1973,46,Salaried,Not Eligible,Security Services Security Guard,13-10-2014,B,66,26-11-2015,197793,188374,9419,26,21,Married,Bachelors Degree,2001472806
No,male,08-11-1968,50,Salaried,Not Eligible,General/Institution Cook,13-08-2012,D,47,14-06-2013,113665,111436,2229,10,36,Single,Graduate Degree,2001472807
No,female,23-02-1970,49,Hourly,Not Eligible,Agent Real Estate Supervisor,19-09-2010,C,33,07-11-2016,66130,60669,5461,31,39,Married,Some College,2001472808
No,female,20-06-1962,57,Salaried,Not Eligible,Flight Security Specialist,03-06-2007,D,56,16-03-2017,99739,99739,0,27,53,Married,Bachelors Degree,2001472809
Yes,male,29-07-1975,43,Salaried,Not Eligible,Service Station Attendant,12-08-2011,A,64,18-11-2015,51038,48149,2889,40,87,Married,PhD,2001472810
No,female,23-08-1983,35,Salaried,Not Eligible,Security Guard Gate,05-06-2011,A,74,21-03-2016,142709,141296,1413,45,19,Single,Graduate Degree,2001472811
No,female,05-08-1981,37,Hourly,Not Eligible,Circulation Supervisor,12-11-2003,C,43,13-11-2015,173569,154972,18597,39,70,Married,Bachelors Degree,2001472812
Yes,male,01-08-1982,36,Salaried,Not Eligible,Medical Exercise Physiologist,12-02-2015,B,91,10-06-2017,106408,101340,5068,30,63,Married,Some College,2001472813
Yes,male,19-04-1960,59,Salaried,Not Eligible,Microbiologist,06-04-2018,D,41,29-03-2014,165598,156224,9374,0,74,Married,Bachelors Degree,2001472814
No,male,27-05-1979,40,Hourly,Not Eligible,Pharmacy Director,14-07-2013,B,59,12-02-2016,63177,55908,7269,28,74,Married,Bachelors Degree,2001472815
Yes,male,24-03-1981,38,Salaried,Not Eligible,Personnel Plant Supervisor,25-11-2008,C,55,30-11-2017,58572,53247,5325,10,37,Married,Bachelors Degree,2001472816
Yes,male,27-10-1962,56,Salaried,Not Eligible,Mine Superintendent,21-01-2013,D,53,11-02-2014,149809,136190,13619,42,29,Single,Some College,2001472817
No,female,12-10-1982,36,Hourly,Not Eligible,Registered Nurse,07-04-2006,D,84,05-02-2018,100443,94757,5686,12,73,Married,Some College,2001472818
No,male,24-08-1959,59,Salaried,Not Eligible,Manager Environmental Research,11-07-2003,C,92,17-02-2014,190563,168639,21924,44,50,Married,Graduate Degree,2001472819
No,female,22-04-1963,56,Salaried,Not Eligible,Manager Employment,06-08-2015,A,36,26-02-2014,71347,66679,4668,17,55,Married,Some College,2001472820
Yes,male,24-07-1978,40,Salaried,Eligible,Computer Operator Senior,03-07-2012,D,71,02-05-2014,160255,152623,7632,3,23,Single,Graduate Degree,2001472821
No,female,12-11-1979,39,Salaried,Not Eligible,Estimator Sales,29-01-2007,A,61,23-04-2016,173248,168201,5047,4,23,Married,Some College,2001472822
Yes,male,26-12-1968,50,Salaried,Not Eligible,Analyst Cephalometric,01-07-2010,D,74,26-06-2017,87158,80701,6457,12,75,Married,Some College,2001472823
No,female,30-04-1959,60,Hourly,Not Eligible,Self Service Laundry Operator,23-09-2011,D,41,01-12-2013,80143,76326,3817,42,62,Married,Bachelors Degree,2001472824
No,female,02-07-1970,48,Salaried,Eligible,Account Supervisor,12-04-2016,D,30,27-02-2018,92472,87237,5235,41,87,Married,PhD,2001472825
No,male,10-02-1980,39,Salaried,Eligible,Rough Grinder,28-01-2007,B,48,09-05-2014,63377,61531,1846,43,16,Married,PhD,2001472826
No,female,13-07-1969,49,Salaried,Not Eligible,Operations Supervisor Generic,29-11-2008,B,91,06-03-2015,159529,154882,4647,24,68,Single,Some College,2001472827
No,female,29-09-1970,48,Salaried,Not Eligible,Plant Manager (Experience),09-04-2012,C,80,29-05-2017,93205,81758,11447,18,73,Single,Bachelors Degree,2001472828
No,male,14-07-1979,39,Salaried,Not Eligible,Manager Investor Relations,25-09-2014,C,68,12-10-2016,196081,194139,1942,34,78,Married,Bachelors Degree,2001472829
Yes,female,24-01-1966,53,Salaried,Not Eligible,Estimating Engineer,31-08-2011,B,41,27-01-2016,130407,130407,0,30,65,Married,Graduate Degree,2001472830
No,female,25-04-1971,48,Salaried,Not Eligible,Manager Production,18-01-2011,D,33,31-12-2013,193359,193359,0,18,75,Married,PhD,2001472831
Yes,male,20-03-1976,43,Hourly,Not Eligible,Machine Heavy Press Operator,26-07-2009,D,87,14-03-2015,176419,166433,9986,20,55,Married,Graduate Degree,2001472832
No,female,02-09-1972,46,Salaried,Eligible,Manager Employment,15-01-2010,C,37,06-09-2016,133336,126986,6350,26,60,Married,PhD,2001472833
Yes,female,10-03-1982,37,Salaried,Not Eligible,Dealer Gambling,03-10-2005,A,78,07-02-2015,110417,98586,11831,45,32,Married,PhD,2001472834
No,female,05-04-1965,54,Salaried,Eligible,Cable Television Installer,05-09-2017,B,64,31-10-2017,154435,141683,12752,35,92,Married,Some College,2001472835
No,female,25-08-1978,40,Salaried,Not Eligible,Punch Press Operator,14-10-2011,D,69,01-02-2017,68477,63404,5073,38,11,Single,Some College,2001472836
No,female,11-04-1979,40,Salaried,Not Eligible,Security Aide,11-08-2011,A,66,18-02-2018,172666,164443,8223,23,41,Single,Graduate Degree,2001472837
Yes,female,18-11-1981,37,Salaried,Eligible,Benefits Clerk,11-11-2006,A,97,06-08-2013,162350,162350,0,34,30,Married,PhD,2001472838
No,female,20-06-1965,53,Salaried,Not Eligible,Attendant Flight,09-01-2009,A,58,31-10-2014,87882,82132,5750,13,80,Married,PhD,2001472839
Yes,female,02-07-1974,44,Hourly,Not Eligible,Stenographer,25-03-2012,C,86,07-06-2015,185288,174800,10488,7,88,Married,Bachelors Degree,2001472840
Yes,male,16-07-1977,41,Salaried,Not Eligible,Engineer Reliability,12-05-2015,A,63,12-12-2014,180551,175292,5259,10,13,Single,Some College,2001472841
Yes,male,03-03-1981,38,Salaried,Not Eligible,IT Field Representative,19-07-2004,D,30,13-01-2018,166132,161293,4839,38,73,Married,Some College,2001472842
No,female,04-04-1969,50,Salaried,Not Eligible,Employee Relations Specialist,24-05-2016,D,84,11-08-2015,132286,119176,13110,16,27,Single,Some College,2001472843
No,female,28-12-1975,43,Salaried,Not Eligible,Technician Cardiac Monitor,13-04-2017,D,35,28-11-2017,85011,79449,5562,37,44,Single,Some College,2001472844
Yes,female,17-02-1971,48,Salaried,Not Eligible,Supervisor Help Desk,08-02-2006,C,69,18-06-2014,73299,71164,2135,26,38,Single,Bachelors Degree,2001472845
Yes,male,25-08-1983,35,Salaried,Eligible,Appraiser Art,07-02-2008,D,41,07-06-2014,83435,77254,6181,11,20,Single,Bachelors Degree,2001472846
Yes,male,25-10-1974,44,Salaried,Not Eligible,Research Mechanic,17-08-2017,D,46,08-10-2016,135504,134162,1342,22,28,Married,PhD,2001472847
Yes,female,19-10-1981,37,Hourly,Eligible,Customer Service Representative 2 Insurance,27-07-2009,B,77,07-02-2015,175809,167437,8372,27,30,Married,Bachelors Degree,2001472848
